ram,nm,nt,rf,lt,nn,t,wl,dbs,[OVERALL] RunTime(ms),[OVERALL] Throughput(ops/sec),[TOTAL_GCS_PS_Scavenge] Count,[TOTAL_GC_TIME_PS_Scavenge] Time(ms),[TOTAL_GC_TIME_%_PS_Scavenge] Time(%),[TOTAL_GCS_PS_MarkSweep] Count,[TOTAL_GC_TIME_PS_MarkSweep] Time(ms),[TOTAL_GC_TIME_%_PS_MarkSweep] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK,[INSERT] Operations,[INSERT] AverageLatency(us),[INSERT] MinLatency(us),[INSERT] MaxLatency(us),[INSERT] 95thPercentileLatency(us),[INSERT] 99thPercentileLatency(us),[INSERT] Return=OK,[SCAN] Operations,[SCAN] AverageLatency(us),[SCAN] MinLatency(us),[SCAN] MaxLatency(us),[SCAN] 95thPercentileLatency(us),[SCAN] 99thPercentileLatency(us),[SCAN] Return=OK,[SCAN-FAILED] Operations,[SCAN-FAILED] AverageLatency(us),[SCAN-FAILED] MinLatency(us),[SCAN-FAILED] MaxLatency(us),[SCAN-FAILED] 95thPercentileLatency(us),[SCAN-FAILED] 99thPercentileLatency(us),[SCAN] Return=ERROR,[READ] Return=ERROR,[READ-FAILED] Operations,[READ-FAILED] AverageLatency(us),[READ-FAILED] MinLatency(us),[READ-FAILED] MaxLatency(us),[READ-FAILED] 95thPercentileLatency(us),[READ-FAILED] 99thPercentileLatency(us),[UPDATE-FAILED] Operations,[UPDATE-FAILED] AverageLatency(us),[UPDATE-FAILED] MinLatency(us),[UPDATE-FAILED] MaxLatency(us),[UPDATE-FAILED] 95thPercentileLatency(us),[UPDATE-FAILED] 99thPercentileLatency(us),[UPDATE] Return=ERROR,[INSERT] Return=ERROR,[INSERT-FAILED] Operations,[INSERT-FAILED] AverageLatency(us),[INSERT-FAILED] MinLatency(us),[INSERT-FAILED] MaxLatency(us),[INSERT-FAILED] 95thPercentileLatency(us),[INSERT-FAILED] 99thPercentileLatency(us)
1GB,wlan,rp,1,1,1,28,c,1000, 62435.0, 160.16657323616562, 1.0, 14.0, 0.022423320253063185, 0.0, 0.0, 0.0, 1.0, 14.0, 0.022423320253063185, 10000.0, 5939.8804, 3886.0, 618495.0, 8639.0, 13799.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,16,c,1000, 78821.0, 126.86974283503127, 1.0, 8.0, 0.010149579426802502, 0.0, 0.0, 0.0, 1.0, 8.0, 0.010149579426802502, 10000.0, 7572.5336, 4002.0, 623103.0, 12671.0, 20543.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,3,c,1000, 94878.0, 105.39851177301377, 1.0, 13.0, 0.01370180653049179, 0.0, 0.0, 0.0, 1.0, 13.0, 0.01370180653049179, 10000.0, 9177.3674, 4144.0, 1036287.0, 14335.0, 21887.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,13,c,1000, 85182.0, 117.3956939259468, 1.0, 8.0, 0.009391655514075743, 0.0, 0.0, 0.0, 1.0, 8.0, 0.009391655514075743, 10000.0, 8110.4078, 3956.0, 799743.0, 11895.0, 18351.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,21,a,1000, 74072.0, 135.00378010584296, 1.0, 7.0, 0.009450264607409007, 0.0, 0.0, 0.0, 1.0, 7.0, 0.009450264607409007, 4924.0, 5695.284727863525, 4066.0, 614911.0, 7815.0, 12031.0, 4924, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5076.0, 8464.393617021276, 3338.0, 812031.0, 7379.0, 15383.0, 5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,9,c,1000, 82610.0, 121.05072025178549, 1.0, 10.0, 0.01210507202517855, 0.0, 0.0, 0.0, 1.0, 10.0, 0.01210507202517855, 10000.0, 7951.5034, 4164.0, 619519.0, 12607.0, 19167.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,23,e,1000, 647241.0, 15.450195522224334, 17.0, 57.0, 0.00880661144766787, 0.0, 0.0, 0.0, 17.0, 57.0, 0.00880661144766787,,,,,,,, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,, 522.0, 15715.12643678161, 8328.0, 825855.0, 18127.0, 33471.0, 522, 9478.0, 67090.19033551382, 11488.0, 738303.0, 112447.0, 282879.0, 9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,10,c,1000, 82901.0, 120.62580668508221, 1.0, 13.0, 0.015681354869060686, 0.0, 0.0, 0.0, 1.0, 13.0, 0.015681354869060686, 10000.0, 7990.3495, 3856.0, 815103.0, 11767.0, 17951.0, 10000, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,28,e,1000, 642236.0, 15.570600215497107, 17.0, 71.0, 0.011055126153002946, 0.0, 0.0, 0.0, 17.0, 71.0, 0.011055126153002946,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,, 512.0, 17629.8984375, 8392.0, 627199.0, 17679.0, 48831.0, 512, 9488.0, 66347.9831365936, 11384.0, 834047.0, 112191.0, 153471.0, 9488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,5,a,1000, 142939.0, 69.95991296986827, 1.0, 16.0, 0.011193586075178922, 0.0, 0.0, 0.0, 1.0, 16.0, 0.011193586075178922, 5023.0, 11488.310969540116, 4300.0, 1026047.0, 16367.0, 27503.0, 5023, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 4977.0, 16475.872614024513, 3458.0, 867839.0, 15471.0, 606207.0, 4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,30,a,1000, 78159.0, 127.94431863253112, 1.0, 7.0, 0.008956102304277179, 0.0, 0.0, 0.0, 1.0, 7.0, 0.008956102304277179, 4917.0, 6546.057758796014, 3898.0, 615423.0, 8935.0, 13975.0, 4917, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5083.0, 8452.275821365336, 3204.0, 883711.0, 8279.0, 16367.0, 5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,4,e,1000, 676350.0, 14.78524432616249, 17.0, 62.0, 0.009166851482220744, 0.0, 0.0, 0.0, 17.0, 62.0, 0.009166851482220744,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,, 498.0, 18753.887550200805, 8592.0, 624127.0, 18159.0, 287743.0, 498, 9502.0, 69866.89581140812, 9832.0, 774655.0, 119615.0, 238719.0, 9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,5,e,1000, 667877.0, 14.972816851006996, 17.0, 82.0, 0.012277709817825737, 0.0, 0.0, 0.0, 17.0, 82.0, 0.012277709817825737,,,,,,,, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,, 485.0, 19281.641237113403, 8328.0, 1033215.0, 18223.0, 49311.0, 485, 9515.0, 68834.3260115607, 11128.0, 735231.0, 118591.0, 290559.0, 9515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,8,a,1000, 94426.0, 105.90303518098828, 1.0, 9.0, 0.009531273166288946, 0.0, 0.0, 0.0, 1.0, 9.0, 0.009531273166288946, 4988.0, 8229.659582999198, 4292.0, 619519.0, 11991.0, 17327.0, 4988, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 5012.0, 10045.185554668795, 3358.0, 855039.0, 11991.0, 21359.0, 5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,4,c,1000, 107533.0, 92.9947086010806, 1.0, 13.0, 0.012089312118140478, 0.0, 0.0, 0.0, 1.0, 13.0, 0.012089312118140478, 10000.0, 10437.4068, 4076.0, 814079.0, 15415.0, 24127.0, 10000, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,1,a,1000, 114345.0, 87.45463290917836, 1.0, 8.0, 0.0069963706327342695, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0069963706327342695, 4979.0, 11146.420968065877, 3946.0, 625663.0, 22495.0, 29231.0, 4979, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5021.0, 11086.010754829715, 3166.0, 837119.0, 12487.0, 22159.0, 5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,wlan,rp,1,1,1,28,a,1000, 90164.0, 110.90901024799254, 1.0, 9.0, 0.00998181092231933, 0.0, 0.0, 0.0, 1.0, 9.0, 0.00998181092231933, 4919.0, 6492.436674120756, 4116.0, 653823.0, 9383.0, 13975.0, 4919, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 5081.0, 10854.573509151742, 3294.0, 858111.0, 8503.0, 23967.0, 5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,22,a,1000, 14432.0, 692.9046563192904, 1.0, 18.0, 0.12472283813747227, 0.0, 0.0, 0.0, 1.0, 18.0, 0.12472283813747227, 5072.0, 1178.4408517350157, 435.0, 22719.0, 1787.0, 4499.0, 5072, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0, 4928.0, 1145.234577922078, 406.0, 30031.0, 1746.0, 4069.0, 4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,13,a,1000, 14548.0, 687.3797085510035, 1.0, 8.0, 0.05499037668408029, 0.0, 0.0, 0.0, 1.0, 8.0, 0.05499037668408029, 5040.0, 1173.3748015873016, 417.0, 32495.0, 1788.0, 4231.0, 5040, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 4960.0, 1170.6558467741936, 389.0, 45855.0, 1793.0, 4623.0, 4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,20,a,1000, 14540.0, 687.757909215956, 1.0, 9.0, 0.06189821182943604, 0.0, 0.0, 0.0, 1.0, 9.0, 0.06189821182943604, 4934.0, 1188.6832184839886, 409.0, 37311.0, 1816.0, 4543.0, 4934, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5066.0, 1150.491314646664, 382.0, 20287.0, 1827.0, 4211.0, 5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,7,a,1000, 15406.0, 649.0977541217708, 1.0, 14.0, 0.0908736855770479, 0.0, 0.0, 0.0, 1.0, 14.0, 0.0908736855770479, 4963.0, 1269.9302841023575, 453.0, 49183.0, 1917.0, 4699.0, 4963, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 5037.0, 1232.006154457018, 408.0, 107583.0, 1823.0, 4703.0, 5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,14,a,1000, 14417.0, 693.625580911424, 1.0, 10.0, 0.0693625580911424, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0693625580911424, 4965.0, 1172.7746223564955, 456.0, 37663.0, 1794.0, 3877.0, 4965, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 5035.0, 1143.46772591857, 424.0, 18319.0, 1739.0, 3715.0, 5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,9,c,1000, 14645.0, 682.8269033799932, 2.0, 15.0, 0.10242403550699897, 0.0, 0.0, 0.0, 2.0, 15.0, 0.10242403550699897, 10000.0, 1179.6431, 407.0, 144127.0, 1725.0, 3947.0, 10000, 1.0, 2227200.0, 2226176.0, 2228223.0, 2228223.0, 2228223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,29,c,1000, 14103.0, 709.0689924129617, 2.0, 17.0, 0.1205417287102035, 0.0, 0.0, 0.0, 2.0, 17.0, 0.1205417287102035, 10000.0, 1126.7235, 409.0, 67391.0, 1706.0, 3563.0, 10000, 1.0, 2227200.0, 2226176.0, 2228223.0, 2228223.0, 2228223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,27,c,1000, 14158.0, 706.3144511936714, 2.0, 20.0, 0.14126289023873428, 0.0, 0.0, 0.0, 2.0, 20.0, 0.14126289023873428, 10000.0, 1134.9413, 410.0, 53919.0, 1677.0, 4007.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,22,c,1000, 14137.0, 707.3636556553724, 2.0, 17.0, 0.12025182146141332, 0.0, 0.0, 0.0, 2.0, 17.0, 0.12025182146141332, 10000.0, 1130.1748, 408.0, 29663.0, 1716.0, 3761.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,19,a,1000, 15068.0, 663.6580833554552, 1.0, 14.0, 0.09291213166976374, 0.0, 0.0, 0.0, 1.0, 14.0, 0.09291213166976374, 5033.0, 1243.7341545797735, 442.0, 39615.0, 1909.0, 4667.0, 5033, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 4967.0, 1208.9951681095229, 396.0, 19567.0, 1873.0, 4495.0, 4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,21,a,1000, 14279.0, 700.3291547027103, 1.0, 13.0, 0.09104279011135233, 0.0, 0.0, 0.0, 1.0, 13.0, 0.09104279011135233, 5094.0, 1136.3898704358069, 430.0, 55871.0, 1693.0, 3643.0, 5094, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 4906.0, 1149.3006522625358, 396.0, 72767.0, 1742.0, 4375.0, 4906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,28,a,1000, 14613.0, 684.3221788818175, 1.0, 11.0, 0.07527543967699994, 0.0, 0.0, 0.0, 1.0, 11.0, 0.07527543967699994, 5019.0, 1178.1087866108787, 431.0, 109567.0, 1766.0, 4235.0, 5019, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 4981.0, 1174.778960048183, 379.0, 59423.0, 1757.0, 3679.0, 4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,18,a,1000, 14932.0, 669.702652022502, 1.0, 13.0, 0.08706134476292526, 0.0, 0.0, 0.0, 1.0, 13.0, 0.08706134476292526, 5028.0, 1211.2287191726332, 421.0, 57951.0, 1903.0, 4399.0, 5028, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 4972.0, 1212.6462188254225, 379.0, 110399.0, 1891.0, 4639.0, 4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,2,a,1000, 21581.0, 463.3705574347806, 1.0, 15.0, 0.0695055836152171, 0.0, 0.0, 0.0, 1.0, 15.0, 0.0695055836152171, 4992.0, 2187.574919871795, 584.0, 152703.0, 5103.0, 13703.0, 4992, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 5008.0, 1553.5097843450478, 415.0, 90879.0, 3165.0, 8799.0, 5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,30,c,1000, 13962.0, 716.2297665090961, 2.0, 22.0, 0.15757054863200115, 0.0, 0.0, 0.0, 2.0, 22.0, 0.15757054863200115, 10000.0, 1115.1165, 418.0, 37535.0, 1688.0, 3813.0, 10000, 1.0, 2227200.0, 2226176.0, 2228223.0, 2228223.0, 2228223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,23,c,1000, 13967.0, 715.9733657907926, 2.0, 18.0, 0.12887520584234266, 0.0, 0.0, 0.0, 2.0, 18.0, 0.12887520584234266, 10000.0, 1113.9399, 398.0, 25583.0, 1710.0, 3465.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,4,a,1000, 15790.0, 633.3122229259025, 1.0, 26.0, 0.16466117796073465, 0.0, 0.0, 0.0, 1.0, 26.0, 0.16466117796073465, 5020.0, 1358.256374501992, 465.0, 104127.0, 1953.0, 5051.0, 5020, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 4980.0, 1232.483734939759, 350.0, 29951.0, 1920.0, 4875.0, 4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,8,c,1000, 14764.0, 677.323218639935, 2.0, 17.0, 0.11514494716878894, 0.0, 0.0, 0.0, 2.0, 17.0, 0.11514494716878894, 10000.0, 1195.5452, 437.0, 67391.0, 1744.0, 4087.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,13,c,1000, 14265.0, 701.0164738871364, 2.0, 16.0, 0.11216263582194183, 0.0, 0.0, 0.0, 2.0, 16.0, 0.11216263582194183, 10000.0, 1148.1279, 388.0, 68095.0, 1752.0, 4279.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,30,a,1000, 14768.0, 677.1397616468039, 1.0, 11.0, 0.07448537378114843, 0.0, 0.0, 0.0, 1.0, 11.0, 0.07448537378114843, 4925.0, 1204.2162436548224, 438.0, 42111.0, 1838.0, 4719.0, 4925, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 5075.0, 1183.2902463054188, 389.0, 13335.0, 1808.0, 4095.0, 5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,7,c,1000, 14562.0, 686.7188572998215, 2.0, 17.0, 0.11674220574096966, 0.0, 0.0, 0.0, 2.0, 17.0, 0.11674220574096966, 10000.0, 1172.0151, 423.0, 61503.0, 1766.0, 3819.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,16,a,1000, 14883.0, 671.9075455217362, 1.0, 14.0, 0.09406705637304308, 0.0, 0.0, 0.0, 1.0, 14.0, 0.09406705637304308, 4998.0, 1222.531012404962, 440.0, 59871.0, 1876.0, 4859.0, 4998, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 5002.0, 1191.5655737704917, 359.0, 25903.0, 1839.0, 4963.0, 5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,6,a,1000, 15386.0, 649.9415052645262, 1.0, 10.0, 0.06499415052645262, 0.0, 0.0, 0.0, 1.0, 10.0, 0.06499415052645262, 5020.0, 1280.5990039840638, 423.0, 24959.0, 1915.0, 4711.0, 5020, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 4980.0, 1231.4072289156627, 418.0, 97407.0, 1850.0, 4631.0, 4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,20,c,1000, 14938.0, 669.4336591243808, 2.0, 17.0, 0.11380372205114474, 0.0, 0.0, 0.0, 2.0, 17.0, 0.11380372205114474, 10000.0, 1214.711, 424.0, 94975.0, 1858.0, 4839.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,1,a,1000, 58616.0, 170.60188344479323, 1.0, 13.0, 0.02217824484782312, 0.0, 0.0, 0.0, 1.0, 13.0, 0.02217824484782312, 4920.0, 9165.47662601626, 599.0, 2053119.0, 41311.0, 106623.0, 4920, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0, 5080.0, 1773.461220472441, 429.0, 333055.0, 3077.0, 12447.0, 5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,2,c,1000, 19523.0, 512.2163601905445, 2.0, 18.0, 0.09219894483429801, 0.0, 0.0, 0.0, 2.0, 18.0, 0.09219894483429801, 10000.0, 1664.1191, 498.0, 76351.0, 2821.0, 9159.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,24,c,1000, 14581.0, 685.8240175570949, 2.0, 16.0, 0.10973184280913517, 0.0, 0.0, 0.0, 2.0, 16.0, 0.10973184280913517, 10000.0, 1180.0968, 388.0, 98367.0, 1813.0, 4687.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,24,a,1000, 14802.0, 675.5843804891231, 1.0, 14.0, 0.09458181326847723, 0.0, 0.0, 0.0, 1.0, 14.0, 0.09458181326847723, 5032.0, 1183.9028219395866, 410.0, 23343.0, 1809.0, 4503.0, 5032, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0, 4968.0, 1197.1660628019324, 397.0, 27839.0, 1884.0, 4667.0, 4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,4,c,1000, 19800.0, 505.050505050505, 2.0, 18.0, 0.09090909090909091, 0.0, 0.0, 0.0, 2.0, 18.0, 0.09090909090909091, 10000.0, 1694.3155, 539.0, 300287.0, 3073.0, 8695.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,3,c,1000, 17646.0, 566.7006687067891, 2.0, 22.0, 0.1246741471154936, 0.0, 0.0, 0.0, 2.0, 22.0, 0.1246741471154936, 10000.0, 1485.068, 440.0, 434943.0, 2427.0, 7239.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,11,c,1000, 14388.0, 695.0236308034473, 2.0, 14.0, 0.09730330831248263, 0.0, 0.0, 0.0, 2.0, 14.0, 0.09730330831248263, 10000.0, 1155.4228, 414.0, 40767.0, 1783.0, 3967.0, 10000, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,23,a,1000, 14443.0, 692.3769300006924, 1.0, 10.0, 0.06923769300006924, 0.0, 0.0, 0.0, 1.0, 10.0, 0.06923769300006924, 5036.0, 1164.3949563145354, 430.0, 13023.0, 1801.0, 4089.0, 5036, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 4964.0, 1157.4593070104754, 398.0, 80639.0, 1717.0, 3659.0, 4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,27,a,1000, 14277.0, 700.4272606289837, 1.0, 13.0, 0.09105554388176787, 0.0, 0.0, 0.0, 1.0, 13.0, 0.09105554388176787, 4964.0, 1157.0658742949236, 388.0, 65247.0, 1720.0, 3773.0, 4964, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 5036.0, 1137.3310166799047, 374.0, 19439.0, 1728.0, 4299.0, 5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1GB,nodal,vm,1,1,6,8,a,1000, 15193.0, 658.197854274995, 1.0, 10.0, 0.0658197854274995, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0658197854274995, 4922.0, 1237.7765136123528, 469.0, 15303.0, 1955.0, 4391.0, 4922, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 5078.0, 1233.429893658921, 412.0, 28543.0, 1928.0, 5051.0, 5078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
